Année;Perimètre juridique;Perimètre spatial;Spatial perimeter;Indicateur;Indicator;Type de contrat;Type of contract;Collège;Employee category;Sous-catégorie collège;Employee subcategory;Genre;Gender;Plage M3E;M3E classification;Nationalité;Nationality;Ancienneté;Seniority;Tranche d'âge;Age bracket;Valeur;Unité;Unit;Chapitre du bilan social
2023;EDF SA;France;France;Démissions;Resignations;Statutaires;Statutory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;;;25.0;nombre;number;§1.4.2
2023;EDF SA;France;France;Démissions;Resignations;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Homme;Male;;;;;;;;;19.0;nombre;number;§1.4.2
2023;EDF SA;France;France;Démissions;Resignations;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;;;0.0;nombre;number;§1.4.2
2023;EDF SA;France;France;Démissions;Resignations;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Femme;Female;;;;;;;;;0.0;nombre;number;§1.4.2
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;Moins de 25 ans;Less than 25;870.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;Moins de 25 ans;Less than 25;185.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Homme;Male;;;;;;;Moins de 25 ans;Less than 25;207.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Femme;Female;;;;;;;Moins de 25 ans;Less than 25;30.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Homme;Male;;;;;;;Moins de 25 ans;Less than 25;0.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Exécution;Operatives;;;Femme;Female;;;;;;;Moins de 25 ans;Less than 25;569.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;De 25 à 35 ans;From 25 to 35;6030.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Homme;Male;;;;;;;De 25 à 35 ans;From 25 to 35;1046.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Femme;Female;;;;;;;De 25 à 35 ans;From 25 to 35;88.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;De 25 à 35 ans;From 25 to 35;1.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Cadre;Managers;;;Femme;Female;;;;;;;De 25 à 35 ans;From 25 to 35;39.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;De 25 à 35 ans;From 25 to 35;147.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Homme;Male;;;;;;;De 36 à 45 ans;From 36 to 45;694.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;De 36 à 45 ans;From 36 to 45;4.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;De 46 à 55 ans;From 46 to 55;4654.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Femme;Female;;;;;;;De 46 à 55 ans;From 46 to 55;0.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Cadre;Managers;;;Homme;Male;;;;;;;De 46 à 55 ans;From 46 to 55;2.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;De 46 à 55 ans;From 46 to 55;1.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Exécution;Operatives;;;Femme;Female;;;;;;;De 46 à 55 ans;From 46 to 55;3.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Homme;Male;;;;;;;De 56 à 60 ans;From 56 to 60;2486.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;De 56 à 60 ans;From 56 to 60;7.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Femme;Female;;;;;;;61 ans et plus;61 and more;257.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Homme;Male;;;;;;;61 ans et plus;61 and more;49.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Cadre;Managers;;;Homme;Male;;;;;;;61 ans et plus;61 and more;0.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Cadre;Managers;;;Femme;Female;;;;;;;61 ans et plus;61 and more;1.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;61 ans et plus;61 and more;16.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Homme;Male;;;;;Moins de 5 ans;Less than 5 years;;;8.0;nombre;number;§1.1.7
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Homme;Male;;;;;Moins de 5 ans;Less than 5 years;;;0.0;nombre;number;§1.1.7
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Femme;Female;;;;;De 5 à moins de 10 ans;From 5 to less than 10 years;;;1021.0;nombre;number;§1.1.7
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Femme;Female;;;;;De 5 à moins de 10 ans;From 5 to less than 10 years;;;154.0;nombre;number;§1.1.7
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Homme;Male;;;;;De 5 à moins de 10 ans;From 5 to less than 10 years;;;0.0;nombre;number;§1.1.7
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Homme;Male;;;;;De 10 à moins de 15 ans;From 10 to less than 15 years;;;37.0;nombre;number;§1.1.7
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Femme;Female;;;;;De 15 à moins de 20 ans;From 15 to less than 20 years;;;812.0;nombre;number;§1.1.7
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Homme;Male;;;;;De 15 à moins de 20 ans;From 15 to less than 20 years;;;1978.0;nombre;number;§1.1.7
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Femme;Female;;;;;De 15 à moins de 20 ans;From 15 to less than 20 years;;;122.0;nombre;number;§1.1.7
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Femme;Female;;;;;De 15 à moins de 20 ans;From 15 to less than 20 years;;;0.0;nombre;number;§1.1.7
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Femme;Female;;;;;De 20 à moins de 25 ans;From 20 to less than 25 years;;;27.0;nombre;number;§1.1.7
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Femme;Female;;;;;De 20 à moins de 25 ans;From 20 to less than 25 years;;;0.0;nombre;number;§1.1.7
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Femme;Female;;;;;De 25 à moins de 30 ans;From 25 to less than 30 years;;;964.0;nombre;number;§1.1.7
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Femme;Female;;;;;De 25 à moins de 30 ans;From 25 to less than 30 years;;;16.0;nombre;number;§1.1.7
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Femme;Female;;;;;De 30 à moins de 35 ans;From 30 to less than 35 years;;;532.0;nombre;number;§1.1.7
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Femme;Female;;;;;35 ans et plus;35 years and more;;;0.0;nombre;number;§1.1.7
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Femme;Female;;;Française;French;;;;;9046.0;nombre;number;§1.1.8
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Homme;Male;;;Française;French;;;;;2260.0;nombre;number;§1.1.8
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Femme;Female;;;Française;French;;;;;2.0;nombre;number;§1.1.8
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Homme;Male;;;Etrangère;Foreigner;;;;;425.0;nombre;number;§1.1.8
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Femme;Female;;;Etrangère;Foreigner;;;;;311.0;nombre;number;§1.1.8
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Femme;Female;;;Etrangère;Foreigner;;;;;0.0;nombre;number;§1.1.8
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Homme;Male;;;Etrangère;Foreigner;;;;;0.0;nombre;number;§1.1.8
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Cadre;Managers;;;Femme;Female;;;Etrangère;Foreigner;;;;;16.0;nombre;number;§1.1.8
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Maîtrise;Supervisors;;;Homme;Male;;;Etrangère;Foreigner;;;;;99.0;nombre;number;§1.1.8
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;Cadres Dirigeants;Executive Managers;Homme;Male;;;;;;;;;310.0;nombre;number;§1.1.9
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;Employés;Employees;Homme;Male;;;;;;;;;397.0;nombre;number;§1.1.9
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;Employés;Employees;Homme;Male;;;;;;;;;0.0;nombre;number;§1.1.9
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Exécution;Operatives;Ouvriers;Laborers;Homme;Male;;;;;;;;;1129.0;nombre;number;§1.1.9
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;Ouvriers;Laborers;Femme;Female;;;;;;;;;119.0;nombre;number;§1.1.9
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;Cadres Dirigeants;Executive Managers;Femme;Female;;;;;;;;;24.0;nombre;number;§1.1.9
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;Maîtrise;Supervisors;Femme;Female;;;;;;;;;22.0;nombre;number;§1.1.9
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Cadre;Managers;Cadres Dirigeants;Executive Managers;Femme;Female;;;;;;;;;0.0;nombre;number;§1.1.9
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Exécution;Operatives;Employés;Employees;Femme;Female;;;;;;;;;363.0;nombre;number;§1.1.9
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Exécution;Operatives;Ouvriers;Laborers;Femme;Female;;;;;;;;;324.0;nombre;number;§1.1.9
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;;;;;Homme;Male;B;B;;;;;;;3633.0;nombre;number;§1.1.9bis
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;;;;;Homme;Male;C;C;;;;;;;8280.0;nombre;number;§1.1.9bis
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;;;;;Femme;Female;Sans plage;No classification;;;;;;;1462.0;nombre;number;§1.1.9bis
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;;;;;Homme;Male;Sans plage;No classification;;;;;;;510.0;nombre;number;§1.1.9bis
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;;;;;Homme;Male;Sans plage;No classification;;;;;;;2565.0;nombre;number;§1.1.9bis
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;;;;;Femme;Female;Sans plage;No classification;;;;;;;1645.0;nombre;number;§1.1.9bis
2023;EDF SA;France;France;Embauches de salariés de moins de 25 ans;Hires of Employees Under 25 Years Old;Statutaires;Statutory;Cadre;Managers;;;Homme;Male;;;;;;;;;258.0;nombre;number;§1.3.3
2023;EDF SA;France;France;Embauches de salariés de moins de 25 ans;Hires of Employees Under 25 Years Old;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;;;0.0;nombre;number;§1.3.3
2023;EDF SA;France;France;Embauches de salariés de moins de 25 ans;Hires of Employees Under 25 Years Old;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Homme;Male;;;;;;;;;0.0;nombre;number;§1.3.3
2023;EDF SA;France;France;Embauches de salariés de moins de 25 ans;Hires of Employees Under 25 Years Old;Non statutaires CDD;Fixed-term non-statutory;Exécution;Operatives;;;Homme;Male;;;;;;;;;740.0;nombre;number;§1.3.3
2023;EDF SA;France;France;Démissions;Resignations;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Femme;Female;;;;;;;;;16.0;nombre;number;§1.4.2
2023;EDF SA;France;France;Démissions;Resignations;Non statutaires CDI;Permanent non-staturory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;;;0.0;nombre;number;§1.4.2
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Homme;Male;;;;;;;Moins de 25 ans;Less than 25;332.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Femme;Female;;;;;;;Moins de 25 ans;Less than 25;138.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;Moins de 25 ans;Less than 25;936.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Femme;Female;;;;;;;De 25 à 35 ans;From 25 to 35;294.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Homme;Male;;;;;;;De 25 à 35 ans;From 25 to 35;119.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Homme;Male;;;;;;;De 36 à 45 ans;From 36 to 45;6514.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Femme;Female;;;;;;;De 36 à 45 ans;From 36 to 45;487.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Homme;Male;;;;;;;De 36 à 45 ans;From 36 to 45;0.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Cadre;Managers;;;Homme;Male;;;;;;;De 36 à 45 ans;From 36 to 45;3.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Exécution;Operatives;;;Homme;Male;;;;;;;De 36 à 45 ans;From 36 to 45;7.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Femme;Female;;;;;;;De 46 à 55 ans;From 46 to 55;3044.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Femme;Female;;;;;;;De 46 à 55 ans;From 46 to 55;2190.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Homme;Male;;;;;;;De 46 à 55 ans;From 46 to 55;0.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Homme;Male;;;;;;;De 56 à 60 ans;From 56 to 60;58.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Femme;Female;;;;;;;De 56 à 60 ans;From 56 to 60;42.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Cadre;Managers;;;Femme;Female;;;;;;;De 56 à 60 ans;From 56 to 60;0.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Maîtrise;Supervisors;;;Homme;Male;;;;;;;De 56 à 60 ans;From 56 to 60;12.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDD;Fixed-term non-statutory;Exécution;Operatives;;;Homme;Male;;;;;;;De 56 à 60 ans;From 56 to 60;4.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Homme;Male;;;;;;;61 ans et plus;61 and more;14.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Femme;Female;;;;;;;61 ans et plus;61 and more;16.0;nombre;number;§1.1.6
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Homme;Male;;;;;Moins de 5 ans;Less than 5 years;;;899.0;nombre;number;§1.1.7
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Femme;Female;;;;;Moins de 5 ans;Less than 5 years;;;351.0;nombre;number;§1.1.7
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Femme;Female;;;;;Moins de 5 ans;Less than 5 years;;;0.0;nombre;number;§1.1.7
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Homme;Male;;;;;De 5 à moins de 10 ans;From 5 to less than 10 years;;;2422.0;nombre;number;§1.1.7
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Femme;Female;;;;;De 5 à moins de 10 ans;From 5 to less than 10 years;;;1252.0;nombre;number;§1.1.7
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Femme;Female;;;;;De 5 à moins de 10 ans;From 5 to less than 10 years;;;0.0;nombre;number;§1.1.7
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Femme;Female;;;;;De 10 à moins de 15 ans;From 10 to less than 15 years;;;2043.0;nombre;number;§1.1.7
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Femme;Female;;;;;De 10 à moins de 15 ans;From 10 to less than 15 years;;;373.0;nombre;number;§1.1.7
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Homme;Male;;;;;De 15 à moins de 20 ans;From 15 to less than 20 years;;;0.0;nombre;number;§1.1.7
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Cadre;Managers;;;Homme;Male;;;;;De 20 à moins de 25 ans;From 20 to less than 25 years;;;3126.0;nombre;number;§1.1.7
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Exécution;Operatives;;;Homme;Male;;;;;De 20 à moins de 25 ans;From 20 to less than 25 years;;;67.0;nombre;number;§1.1.7
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Cadre;Managers;;;Femme;Female;;;;;De 20 à moins de 25 ans;From 20 to less than 25 years;;;11.0;nombre;number;§1.1.7
2023;EDF SA;France;France;Effectif;Workforce;Non statutaires CDI;Permanent non-staturory;Exécution;Operatives;;;Homme;Male;;;;;De 20 à moins de 25 ans;From 20 to less than 25 years;;;0.0;nombre;number;§1.1.7
2023;EDF SA;France;France;Effectif;Workforce;Statutaires;Statutory;Maîtrise;Supervisors;;;Homme;Male;;;;;De 25 à moins de 30 ans;From 25 to less than 30 years;;;1271.0;nombre;number;§1.1.7
